u,i,b,t
1004106,3359861,0,1512214913
1004106,3079785,0,1512292856
1004106,752804,0,1512292862
1004106,421405,0,1512292887
1004106,2726245,0,1512292920
1004106,4085280,0,1512292938
1004115,4225140,3,1511569430
1004115,4225140,0,1511569517
1004115,904975,0,1511770061
1004115,4309415,0,1511936156
1004115,4309415,0,1512015126
1004115,4611629,0,1512015558
1004115,1426212,0,1512285086
1004116,2903151,0,1511576062
1004116,2753462,1,1511586388
1004116,2753462,0,1511600336
1004116,275396,0,1511749037
1004116,2511666,0,1511749817
1004116,5033519,0,1511749845
1004116,3190944,0,1511764669
1004116,1962765,0,1511765330
1004116,2478860,0,1511847623
1004116,4946870,0,1511847690
1004116,2511666,0,1511859806
1004116,1467998,0,1511868654
1004116,793577,0,1511872351
1004116,1467998,0,1511872382
1004116,5033519,0,1511934710
1004116,2511666,0,1511934849
1004116,5033519,0,1511934904
1004116,2511666,0,1511950162
1004116,5033519,0,1511950170
1004116,4946870,0,1511957109
1004116,2511666,0,1512027179
1004116,4166611,0,1512028082
1004116,2335080,0,1512046345
1004116,2511666,0,1512087418
1004116,5033519,0,1512087528
1004116,3421679,0,1512088240
1004116,61339,0,1512093310
1004116,4397300,0,1512095701
1004116,3190944,0,1512096417
1004116,4397300,0,1512100717
1004116,2721889,0,1512100738
1004116,5009650,0,1512105135
1004116,2709290,0,1512105188
1004116,4589526,0,1512105223
1004116,1763887,0,1512105268
1004116,2071142,0,1512111740
1004116,2071142,0,1512113009
1004116,4589526,0,1512114874
1004116,553042,0,1512114878
1004116,4589526,0,1512114982
1004116,2478567,0,1512117722
1004116,5033519,0,1512124125
1004116,2511666,0,1512124206
1004116,4166611,0,1512171253
1004116,3845720,0,1512179721
1004116,3708121,0,1512179726
1004116,3710655,0,1512180176
1004116,2899135,0,1512182327
1004116,1951858,0,1512182496
1004116,3421679,0,1512193254
1004116,1440344,0,1512193814
1004116,4946870,0,1512203656
1004116,1440344,0,1512203791
1004116,5033519,0,1512211924
1004116,2511666,0,1512211957
1004116,643149,0,1512224056
1004116,5033519,0,1512278961
1004116,1339413,0,1512279435
1004116,3176234,0,1512287866
1004116,1841048,0,1512287900
1004116,5033519,0,1512288320
1004118,3810114,0,1511600196
1004118,1850012,0,1511858054
1004118,4005432,0,1511858084
1004118,713170,0,1511858090
1004118,3754072,0,1511858096
1004118,2942113,0,1511858108
1004118,2647973,0,1511858294
1004118,4069844,0,1511858330
1004118,3715976,0,1511858401
1004118,4069844,0,1511858408
1004118,3715976,0,1511858411
1004118,3330337,0,1511858432
1004118,3459137,0,1511858840
1004118,1671689,0,1511858943
1004118,816484,0,1511858972
1004118,4566948,0,1511858987
1004118,858842,0,1511859000
1004118,812879,0,1511859009
1004118,2316791,2,1511859090
1004118,77672,0,1511859120
1004118,231396,0,1511859206
1004118,5162934,0,1511859234
1004118,4622999,1,1511859359
1004118,969663,0,1511859408
1004118,3635290,0,1511859417
1004118,5022767,1,1511859493
1004118,889620,1,1511859615
1004118,2935489,0,1511859788
1004118,2200475,0,1511859792
1004118,687572,0,1511859821
1004118,4778548,0,1511859857
1004118,1151770,0,1511859892
1004118,3011437,0,1511859906
1004118,2948329,1,1511859921
1004118,4543327,0,1511859944
1004118,1477265,1,1511859957
1004118,1279125,0,1511860173
1004118,3990157,1,1511923981
1004118,4005432,0,1511924034
1004118,513940,1,1511924046
1004118,283410,0,1511924058
1004118,713170,0,1511924095
1004118,1349532,0,1511924141
1004118,4678243,0,1511924151
1004118,2185123,1,1511924203
1004118,5022531,1,1511924381
1004118,4434625,0,1511924390
1004118,1154768,1,1511924400
1004118,2365838,0,1511924414
1004118,2394386,0,1511924440
1004118,1259456,1,1511924466
1004118,1570773,0,1511924497
1004118,339525,0,1511924518
1004118,2268659,0,1511924540
1004118,3714526,0,1511924587
1004118,4622999,0,1511924680
1004118,3754072,0,1511924691
1004118,1159443,0,1512027271
1004118,3062247,1,1512045132
1004118,3062247,0,1512045189
1004118,3062247,0,1512045218
1004118,3062247,0,1512045258
1004118,3192176,0,1512045336
1004118,3062247,0,1512045355
1004118,3192176,0,1512045360
1004118,3857488,1,1512045383
1004118,3062247,0,1512045430
1004118,3857488,0,1512045434
1004118,3062247,0,1512045569
1004118,3459137,0,1512045632
1004118,3330337,0,1512045639
1004118,4566948,0,1512045658
1004118,3810114,0,1512045682
1004118,2316791,0,1512045685
1004118,3011437,0,1512045693
1004118,3195913,0,1512045849
1004118,889620,0,1512045898
1004118,4400446,0,1512045903
1004118,5162934,0,1512045916
1004118,3062247,0,1512045925
1004118,1159443,0,1512045956
1004118,3810114,0,1512046013
1004118,4005432,2,1512046116
1004118,3810114,0,1512046161
1004118,4005432,0,1512046267
1004118,3810114,0,1512046272
1004118,4005432,0,1512046432
1004118,3810114,0,1512046551
1004118,4005432,0,1512046555
1004118,3810114,0,1512046572
1004118,4005432,0,1512046580
1004118,1532601,0,1512046586
1004118,1159443,0,1512046612
1004118,558507,0,1512103300
1004118,3810114,0,1512103327
1004118,4381713,1,1512103357
1004118,77672,0,1512103364
1004118,3051257,0,1512103385
1004118,1671689,0,1512103395
1004118,858842,0,1512103652
1004118,3541471,1,1512103707
1004118,2365838,0,1512103793
1004118,3746040,0,1512103804
1004118,1566053,0,1512139459
1004118,1566053,0,1512139576
1004118,1566053,0,1512139602
1004118,1566053,0,1512139642
1004118,2299743,1,1512139664
1004118,1566053,0,1512139673
1004118,2299743,0,1512139675
1004118,1566053,0,1512139835
1004118,3459137,0,1512139951
1004118,5162934,0,1512139962
1004118,4005432,0,1512139973
1004118,1566053,0,1512140051
1004118,4850753,1,1512140253
1004118,1159443,0,1512140272
1004118,3810114,0,1512140419
1004118,4005432,0,1512140421
1004118,3810114,0,1512140449
1004118,1850012,0,1512142401
1004118,1532601,0,1512142452
1004118,4381713,0,1512142501
1004118,5022531,2,1512142545
1004118,2185123,0,1512142580
1004118,5022531,0,1512142586
1004118,513940,0,1512142595
1004118,3990157,0,1512142600
1004118,1477265,2,1512142634
1004118,889620,1,1512142668
1004118,3913234,0,1512142681
1004118,4622999,0,1512142687
1004118,2647973,0,1512142713
1004118,4069844,2,1512142722
1004118,3715976,2,1512142755
1004118,3330337,2,1512142773
1004118,3715976,0,1512142904
1004118,4069844,0,1512142908
1004118,1477265,0,1512142910
1004118,5022531,0,1512142917
1004118,3810114,0,1512142936
1004118,4005432,0,1512142950
1004118,3810114,0,1512142957
1004118,3330337,0,1512142989
1004118,3810114,0,1512143058
1004118,3330337,0,1512143099
1004118,3810114,3,1512143133
1004118,3330337,0,1512177693
1004118,1850012,0,1512177750
1004118,1532601,0,1512177780
1004118,1159443,0,1512177790
1004118,3810114,0,1512177805
1004118,1533555,0,1512177834
1004118,3746040,0,1512177846
1004118,3858178,1,1512177884
1004118,5042749,0,1512177979
1004118,1923737,1,1512178071
1004118,3459137,0,1512194935
1004118,3330337,0,1512194971
1004118,3062247,0,1512221553
1004118,2920984,1,1512221615
1004118,1976809,0,1512221707
1004118,4005432,0,1512221731
1004118,4365647,1,1512221749
1004118,889620,0,1512305882
1004118,1427653,1,1512305888
1004118,339525,1,1512305908
1004118,1533555,1,1512305918
1004118,2420609,0,1512305942
1004118,1453355,0,1512305971
1004118,3051257,1,1512305990
1004118,3615677,0,1512306015
1004118,2268659,0,1512306082
1004118,4543327,1,1512306094
1004118,5096011,1,1512306125
1004118,3746040,0,1512306151
1004120,4633402,0,1511601998
1004120,2828948,0,1511602089
1004120,3841876,0,1511869720
1004120,2701598,0,1512204094
1004120,1182672,0,1512269321
1004122,2163462,0,1511579925
1004122,4025592,0,1511580369
1004122,2163462,0,1511582307
1004122,762495,0,1511607683
1004122,4110603,0,1511607798
1004122,762495,0,1511608058
1004122,4109758,0,1511612608
1004122,2163462,0,1511612646
1004122,4025592,3,1511613107
1004122,1307281,0,1511614486
1004122,815555,0,1511614808
1004122,3764704,0,1511614819
1004122,3544788,0,1511614843
1004122,578815,0,1511614855
1004122,1060408,0,1511614882
1004122,1100231,0,1511614914
1004122,128381,0,1511614920
1004122,2116291,0,1511623289
1004122,1060408,0,1511623369
1004122,1100231,0,1511623652
1004122,128381,0,1511623662
1004122,3544788,0,1511623673
1004122,2240762,0,1511623698
1004122,578815,0,1511623702
1004122,2240762,0,1511623709
1004122,4025592,0,1511676684
1004122,470863,0,1511696203
1004122,1157591,0,1511696232
1004122,470863,0,1511696413
1004122,4029841,0,1511696481
1004122,1820792,2,1511696658
1004122,470863,0,1511696772
1004122,4029841,0,1511696816
1004122,1820792,0,1511696821
1004122,4029841,0,1511696845
1004122,2336255,0,1511696857
1004122,1170152,2,1511696967
1004122,4829704,0,1511696980
1004122,3053105,0,1511752282
1004122,2911109,0,1511752309
1004122,1729121,0,1511752315
1004122,4299226,0,1511753501
1004122,4661724,0,1511753990
1004122,990710,0,1511754187
1004122,5009650,0,1511754198
1004122,4805385,0,1511754255
1004122,3998339,0,1511754291
1004122,990710,0,1511754297
1004122,4279449,0,1511754487
1004122,1170152,0,1511754498
1004122,4829704,0,1511754514
1004122,3130471,0,1511754528
1004122,4008891,0,1511754651
1004122,2763419,2,1511783497
1004122,1820792,0,1511783528
1004122,4008891,0,1511783743
1004122,4829704,0,1511783748
1004122,1170152,0,1511783753
1004122,4829704,0,1511784074
1004122,1170152,0,1511784192
1004122,4829704,0,1511784420
1004122,1170152,0,1511784438
1004122,4829704,0,1511784864
1004122,1170152,0,1511784866
1004122,4829704,0,1511784885
1004122,1170152,3,1511787420
1004122,4829704,3,1511787420
1004122,3764704,0,1511790191
1004122,2708320,0,1511832630
1004122,1184055,0,1511833253
1004122,4807195,0,1511833292
1004122,1184055,0,1511846454
1004122,3764704,0,1511846472
1004122,1886774,0,1511846714
1004122,2809893,0,1511846831
1004122,1030177,0,1511866090
1004122,3764704,0,1511866129
1004122,3764704,0,1511866540
1004122,1942745,0,1511866749
1004122,3764704,0,1511874480
1004122,972908,0,1511878711
1004122,972908,0,1511878836
1004122,4029841,0,1511878952
1004122,2948949,0,1511880504
1004122,3764704,0,1511939145
1004122,585209,0,1511939181
1004122,2183397,0,1511954480
1004122,2915258,0,1512037761
1004122,3990030,0,1512037802
1004122,92826,2,1512037961
1004122,3990030,0,1512038009
1004122,4479268,0,1512038145
1004122,2883710,0,1512038168
1004122,3476381,0,1512055552
1004122,2068350,0,1512116145
1004122,2948949,0,1512116356
1004122,806427,0,1512116447
1004122,1432656,0,1512116505
1004122,3052042,2,1512116600
1004122,1175577,0,1512116677
1004122,2708320,0,1512116781
1004122,990710,0,1512117130
1004122,3998339,0,1512117158
1004122,4204473,0,1512117345
1004122,4204473,0,1512117410
1004122,2317947,0,1512121097
1004122,4466446,0,1512121932
1004122,2317947,0,1512121969
1004122,4466446,0,1512121977
1004122,4479268,0,1512122058
1004122,785122,0,1512129249
1004122,3052042,0,1512131415
1004122,92826,0,1512131504
1004122,4275314,0,1512136601
1004122,4275314,0,1512136717
1004122,4385020,0,1512182088
1004122,3334921,0,1512182098
1004122,4385020,0,1512182217
1004122,4385020,0,1512182270
1004122,4339304,0,1512182296
1004122,3334921,0,1512182380
1004122,4339304,0,1512182535
1004122,5068759,0,1512183875
1004122,1503091,0,1512198570
1004122,2227850,0,1512217016
1004122,3260154,0,1512217066
1004122,2227850,0,1512217223
1004122,4275314,0,1512217298
1004122,1175577,0,1512220326
1004122,2763419,0,1512223974
1004122,1820792,0,1512223986
1004122,4109758,0,1512223995
1004122,4763968,0,1512286197
1004122,315405,0,1512286655
1004122,103769,0,1512299435
1004132,2729868,0,1511572350
1004132,890275,2,1511572400
1004132,365472,0,1511572460
1004132,2338453,0,1511572478
1004132,616821,0,1511572909
1004132,806681,0,1511573077
1004132,806681,0,1511573093
1004132,2641122,0,1511573107
1004132,3652778,0,1511574293
1004132,3602046,0,1511574407
1004132,3624285,0,1511574476
1004132,3237939,0,1511574545
1004132,1590482,1,1511575195
1004132,616821,0,1511575199
1004132,944411,2,1511575337
1004132,4421001,2,1511575553
1004132,616821,0,1511575652
1004132,655871,0,1511626306
1004132,655871,0,1511626544
1004132,655871,0,1511626720
1004132,2206395,1,1511687642
1004132,1550635,0,1511759068
1004132,2206395,0,1511759095
1004132,655871,0,1511854005
1004132,193320,0,1512043726
1004132,495751,0,1512047627
1004132,655871,0,1512054473
1004132,1637992,0,1512090951
1004132,1567812,0,1512091079
1004132,172510,0,1512091102
1004132,2206395,0,1512107535
1004132,3433690,1,1512118252
1004132,1778558,2,1512118377
1004132,1778558,0,1512118695
1004132,21289,1,1512118852
1004132,3433690,0,1512118854
1004132,4101373,1,1512118972
1004132,3433690,0,1512118974
1004132,4101373,0,1512118997
1004132,1940171,1,1512119274
1004132,3433690,0,1512119276
1004132,3070688,1,1512119356
1004132,4996508,1,1512119391
1004132,3433690,0,1512119546
1004132,3433690,0,1512119686
1004132,172510,0,1512120160
1004132,3433690,0,1512120465
1004132,3275330,0,1512120692
1004132,3433690,0,1512120924
1004132,3275330,1,1512120941
1004132,3433690,0,1512120944
1004132,4456587,1,1512121374
1004132,3070688,0,1512144940
1004132,4456587,0,1512145006
1004132,3275330,0,1512145018
1004132,172510,0,1512145182
1004132,4456587,0,1512191996
1004132,4421001,0,1512192034
1004132,2442851,0,1512192167
1004132,130929,0,1512192270
1004132,2467736,0,1512192375
1004132,3787441,1,1512192658
1004132,1324694,0,1512192752
1004132,4407391,0,1512192766
1004132,1324694,0,1512192771
1004132,3246710,0,1512192781
1004132,4407391,0,1512193163
1004132,3246710,0,1512193188
1004132,2442851,0,1512193207
1004132,2678127,2,1512193407
1004132,2442851,0,1512193492
1004132,2678127,0,1512193496
1004132,3151698,1,1512194512
1004132,4709648,0,1512194895
1004132,4810872,1,1512195443
1004132,4709648,0,1512195548
1004132,3151698,0,1512195784
1004132,3151698,0,1512196064
1004132,1581249,0,1512196233
1004132,495751,0,1512196370
1004132,3614536,0,1512196658
1004132,320194,0,1512197128
1004132,4981228,0,1512197336
1004132,3787441,0,1512203848
1004132,4456587,0,1512203896
1004132,3070688,0,1512203978
1004132,4996508,0,1512203986
1004132,1940171,0,1512204023
1004132,4101373,0,1512204060
1004132,4996508,0,1512204065
1004132,21289,0,1512204088
1004132,1778558,0,1512204117
1004132,3433690,0,1512204150
1004132,4101373,0,1512204159
1004132,1324694,0,1512204207
1004132,1637992,0,1512204253
1004132,4456587,0,1512204304
1004132,2407767,0,1512204620
1004132,1567812,0,1512204820
1004132,3151698,0,1512205297
1004132,593016,0,1512216324
1004132,5086435,0,1512216363
1004132,4808594,0,1512216373
1004132,5086435,0,1512216399
1004132,593016,0,1512216668
1004132,593016,0,1512216966
1004132,593016,0,1512217667
1004132,4897004,0,1512218119
1004132,2353009,0,1512218195
1004132,4981228,0,1512218350
1004132,3017816,0,1512218362
1004132,172510,0,1512220160
1004132,4386395,0,1512316637
1004134,1845247,0,1511601128
1004134,2302475,0,1511601162
1004134,1928591,0,1511663209
1004134,771878,0,1511663320
1004134,1928591,0,1511663432
1004134,3246839,0,1511664541
1004134,2852465,0,1511685804
1004134,2852465,0,1511686242
1004134,4567990,0,1511703316
1004134,3717279,0,1511703784
1004134,4567990,0,1511703874
1004134,4567990,0,1511703888
1004134,1845247,0,1511783837
1004134,3246839,0,1511871750
1004134,4241007,0,1511923996
1004134,4401323,0,1511924052
1004134,3655402,0,1511924066
1004134,3037050,0,1511924073
1004134,4401323,0,1511924142
1004134,4800173,0,1511931581
1004134,3330377,0,1511931595
1004134,2302475,0,1511931605
1004134,1845247,0,1511958140
1004134,3246839,0,1512108004
1004134,1928591,0,1512108051
1004134,1845247,0,1512108246
1004134,1115610,0,1512135015
1004134,771878,0,1512257345
1004140,4423671,0,1512067177
1004140,4423671,0,1512067413
1004140,2004705,0,1512067600
1004140,2004705,0,1512067838
1004140,4423671,0,1512067939
1004140,2004705,0,1512067986
1004140,4423671,3,1512068039
1004140,2004705,0,1512068188
1004146,3671622,0,1512141837
1004146,3479834,2,1512222817
1004146,3479834,0,1512222975
1004146,3682648,0,1512223201
1004146,1936414,2,1512224810
1004146,3682648,2,1512224959
1004146,1936414,0,1512271062
1004146,3479834,3,1512289531
1004146,3671622,0,1512307235
1004149,2101743,0,1511577757
1004149,886220,0,1511577956
1004149,775647,0,1511608462
1004149,605505,0,1511686870
1004149,845950,0,1511686888
1004149,605505,0,1511686932
1004149,4515264,0,1511704289
1004149,3845720,0,1511704582
1004149,717881,0,1511704953
1004149,275396,0,1511705178
1004149,3372536,0,1511705561
1004149,3190191,0,1511705687
1004149,1696460,0,1511791030
1004149,1880438,0,1511791366
1004149,576732,0,1511791631
1004149,3246733,0,1511791714
1004149,2906408,0,1511791731
1004149,717881,0,1511791774
1004149,1481083,0,1511791898
1004149,1481083,0,1511792345
1004149,14490,0,1511792412
1004149,3013737,0,1511792665
1004149,4451085,0,1511792716
1004149,3013737,0,1511792738
1004149,4016122,2,1511793700
1004149,1997229,0,1511851555
1004149,2990539,0,1511851573
1004149,5076997,0,1511851670
1004149,2020403,2,1511851780
1004149,3028928,2,1511852013
1004149,3906714,2,1511852160
1004149,2990539,0,1511852235
1004149,3906714,0,1511852604
1004149,605505,0,1511852690
1004149,2518651,0,1511852704
1004149,4162858,0,1511852714
1004149,845950,0,1511852725
1004149,2518651,0,1511852744
1004149,4162858,0,1511852764
1004149,845950,0,1511852862
1004149,4046262,0,1511852991
1004149,5110299,0,1511853135
1004149,4480006,0,1511944499
1004149,658633,0,1512002298
1004149,3368542,0,1512002372
1004149,513083,0,1512002680
1004149,3368542,0,1512003156
1004149,2820733,0,1512003209
1004149,658633,0,1512050714
1004149,1225043,0,1512051039
1004149,4626802,0,1512051078
1004149,1845451,0,1512051178
1004149,237826,0,1512051247
1004149,2400909,0,1512115892
1004149,2020403,0,1512115907
1004149,2400909,0,1512115921
1004149,4246195,0,1512115958
1004149,812879,0,1512180597
1004149,3803465,0,1512180626
1004149,1441528,0,1512180659
1004149,4311677,0,1512180690
1004149,812879,0,1512180712
1004149,1343119,0,1512180739
1004149,1754097,0,1512181017
1004149,672240,0,1512181138
1004149,1754097,0,1512181195
1004149,672240,0,1512181248
1004149,1754097,0,1512181254
1004149,2726168,0,1512181308
1004149,865963,0,1512181333
1004149,3149492,0,1512181527
1004149,4714261,0,1512181649
1004149,3906714,0,1512190506
1004149,3028928,0,1512190521
1004149,3906714,0,1512190548
1004149,3028928,0,1512190553
1004149,2020403,0,1512190557
1004149,3028928,0,1512190575
1004149,3906714,0,1512190581
1004149,4118655,0,1512223043
1004149,2891788,0,1512223490
1004149,1699470,0,1512223549
1004149,2208889,0,1512223569
1004149,1632861,0,1512223595
1004149,2830747,0,1512223613
1004149,2144625,0,1512224995
1004149,2109882,0,1512225472
1004149,482160,0,1512225499
1004149,1672845,0,1512225626
1004149,4222385,0,1512225725
1004149,2144625,0,1512225992
1004149,4016122,0,1512267758
1004149,1699470,0,1512268989
1004149,2891788,0,1512269018
1004149,4118655,0,1512269024
1004161,2915258,0,1511587565
1004161,788974,0,1511703319
1004161,3714002,1,1511703980
1004161,1357737,1,1511704059
1004161,2915258,0,1511790519
1004161,4463971,0,1511791675
1004161,2732055,2,1511791843
1004161,1478099,0,1511792064
1004161,3766115,0,1511792173
1004161,3259671,0,1511792234
1004161,2061692,0,1511940615
1004161,2061692,0,1511940859
1004161,2061692,0,1512008227
1004161,2728480,0,1512012517
1004161,2728480,0,1512014060
1004161,264892,0,1512014119
1004161,2728480,0,1512014221
1004161,264892,0,1512014240
1004161,2728480,0,1512014288
1004161,264892,0,1512014432
1004161,2728480,0,1512014435
1004161,264892,3,1512014962
1004161,2728480,0,1512015129
1004161,2728480,0,1512015268
1004161,264892,0,1512033877
1004161,2728480,0,1512034098
1004161,1261609,0,1512043520
1004161,1083709,2,1512043609
1004161,1261609,0,1512043622
1004161,1083709,0,1512095670
1004161,264892,0,1512096270
1004161,5096542,0,1512096372
1004161,264892,0,1512096495
1004161,264892,0,1512287804
1004161,5096542,3,1512288265
1004161,264892,0,1512288331
1004161,3653857,0,1512301646
1004161,1285269,0,1512301713
1004161,4329766,0,1512301776
1004161,371144,0,1512301785
1004161,4329766,0,1512301874
1004161,860084,0,1512301993
1004161,1285269,0,1512309839
1004161,3653857,0,1512309851
1004161,371144,0,1512309885
1004161,4329766,0,1512309899
1004161,860084,0,1512309940
1004161,4329766,0,1512309980
1004161,1285269,0,1512310096
1004165,342784,0,1511574406
1004165,635495,0,1511697479
1004165,630778,0,1511697570
1004165,2236861,2,1511698966
1004165,630778,0,1511699040
1004165,2236861,0,1511699661
1004165,2573625,0,1511705359
1004165,2236861,0,1511773205
1004165,1855286,1,1511790708
1004165,630778,0,1511860419
1004165,2573625,0,1511959207
1004165,1129292,0,1511959233
1004165,2573625,0,1511959324
1004165,4336582,0,1511959351
1004165,1989476,0,1511959363
1004165,1546744,0,1511959397
1004165,3039460,0,1511972320
1004165,2573625,3,1512009065
1004165,3039460,0,1512019940
1004165,3762872,0,1512020141
1004165,2852994,0,1512031928
1004165,817292,0,1512032562
1004165,4747313,0,1512032681
1004165,3894449,2,1512041301
1004165,2236861,0,1512041429
1004165,3894449,3,1512041634
1004165,3894449,0,1512054892
1004165,545974,0,1512210798
1004165,4717894,0,1512226077
1004172,1311616,2,1511696509
1004172,1311616,0,1511696574
1004172,14420,0,1511767706
1004172,14420,0,1511768214
1004172,116516,0,1511769020
1004172,2937005,2,1511769396
1004172,116516,0,1511769425
1004172,2937005,0,1511769447
1004172,116516,0,1511769515
1004172,4401323,0,1511769612
1004172,116516,0,1511769629
1004172,2937005,3,1511769711
1004172,740947,0,1511827868
1004172,1311616,0,1511936207
1004172,1311616,0,1511956907
1004172,2937005,0,1511998602
1004172,2937005,0,1512003837
1004172,1311616,0,1512009444
1004172,4734468,3,1512011591
1004172,4734468,0,1512277741
1004183,3063482,0,1511608206
1004183,3062882,0,1511661372
1004183,3939946,0,1511937931
1004183,2331370,0,1511937984
1004183,3567970,0,1511938010
1004183,3063482,0,1511944596
1004183,4866351,0,1511945233
1004183,4926267,0,1512177631
1004183,2413440,0,1512178160
1004183,3143110,0,1512178245
1004183,2413440,0,1512178485
1004183,4313486,0,1512178575
1004183,4926267,0,1512178693
1004183,3143110,0,1512179137
1004183,2413440,0,1512179184
1004183,4313486,0,1512179230
1004183,2526837,0,1512179328
1004183,4926267,0,1512179357
1004183,3105552,0,1512179779
1004183,2413440,0,1512180066
1004183,4313486,0,1512180251
1004183,2413440,0,1512180324
1004183,2526837,0,1512180367
1004183,4926267,0,1512180414
1004183,3143110,0,1512180483
1004183,3105552,0,1512180497
1004183,2413440,0,1512180805
1004183,3105552,3,1512181036
1004183,1178849,0,1512221116
1004183,4374393,0,1512221945
1004183,1569585,0,1512222549
1004183,1178849,0,1512222680
1004183,4374393,2,1512222978
1004183,4098650,2,1512223787
1004183,4374393,0,1512223920
1004183,4098650,0,1512262598
1004183,4374393,0,1512263081
1004183,4101155,0,1512263741
1004183,4101155,0,1512264629
1004183,4139810,0,1512264784
1004183,1874701,0,1512265182
1004183,4139810,0,1512265718
1004183,4101155,0,1512265723
1004183,1569585,0,1512265763
1004183,1874701,3,1512267485
1004188,1166311,0,1511686238
1004188,526009,0,1511700163
1004188,1017064,0,1511702445
1004188,1534053,0,1511702618
1004188,1200393,0,1511702913
1004188,5003196,0,1511703125
1004188,4580986,0,1511703140
1004188,5003196,0,1511703275
1004188,3046406,0,1511703563
1004188,948212,0,1511703804
1004188,1166311,0,1511785139
1004188,4638739,0,1511875389
1004188,1166311,0,1512022317
1004188,2958216,0,1512051841
1004188,4678243,0,1512133613
1004188,3600228,0,1512133617
1004188,3421753,0,1512133824
1004188,307329,0,1512133829
1004188,4678243,0,1512210918
1004192,912388,0,1511539902
1004192,1997022,0,1511597959
1004192,1506749,0,1511598320
1004192,4430014,0,1511598453
1004192,2779497,0,1511598521
1004192,3975914,0,1511599091
1004192,3975914,0,1511599252
1004192,1517770,0,1511599379
1004192,2161237,0,1511599447
1004192,3409157,0,1511599561
1004192,1968977,0,1511599600
1004192,3890783,0,1511599928
1004192,1968977,0,1511599970
1004192,3116550,0,1511600590
1004192,2630789,0,1511601086
1004192,2214099,0,1511601614
1004192,2214099,0,1511601895
1004192,3913234,0,1511613603
1004192,3591000,3,1511614090
1004192,83407,3,1511614090
1004192,3591000,0,1511614095
1004192,83407,0,1511614127
1004192,4215803,0,1511614806
1004192,3193375,0,1511614887
1004192,3193375,0,1511614904
1004192,2610035,0,1511616937
1004192,2427221,3,1511617161
1004192,1849299,0,1511617303
1004192,792159,0,1511617433
1004192,1080797,0,1511617596
1004192,3249073,0,1511617669
1004192,985919,0,1511617705
1004192,3463289,0,1511617712
1004192,3732752,0,1511617827
1004192,2615889,0,1511666760
1004192,140108,0,1511666942
1004192,3363058,0,1511685875
1004192,3200115,1,1511862089
1004192,1523499,0,1511866436
1004192,1523499,0,1511926079
1004192,83407,0,1511931228
1004192,1523499,0,1511931739
1004192,3200115,0,1511939036
1004192,2789254,0,1511940110
1004192,3200115,0,1511940120
1004192,2789254,0,1511940121
1004192,3200115,0,1511940137
1004192,2789254,1,1511940263
1004192,3034696,0,1511959455
1004192,3938687,0,1511959825
1004192,410591,0,1511959866
1004192,1928716,0,1511960153
1004192,1928716,0,1511960216
1004192,2854646,0,1512120457
1004192,2174778,0,1512140319
1004192,2137389,0,1512140448
1004192,3409157,0,1512181859
1004192,586204,0,1512200701
1004192,2427221,0,1512304781
1004192,3409783,0,1512307093
1004192,557839,0,1512307172
1004192,2615574,0,1512307202
1004192,3767402,0,1512307207
1004192,3213953,0,1512307246
1004192,395187,0,1512307256
1004192,4530417,0,1512307506
1004192,634667,0,1512307608
1004192,83407,0,1512307832
1004192,3591000,0,1512307875
1004196,254445,0,1511575955
1004196,4746458,0,1511578153
1004196,2772996,0,1511578166
1004196,1809214,0,1511578995
1004196,2772996,0,1511579002
1004196,1809214,0,1511579014
1004196,2772996,3,1511579032
1004196,54601,0,1511579095
1004196,3162402,0,1511579113
1004196,1902354,0,1511579114
1004196,3162402,0,1511579163
1004196,866647,0,1511579987
1004196,2057620,0,1511580101
1004196,866647,0,1511580105
1004196,1704043,0,1511580107
1004196,866647,0,1511580121
1004196,866647,0,1511580133
1004196,866647,0,1511580141
1004196,866647,0,1511580181
1004196,266973,0,1511580813
1004196,1917471,0,1511580820
1004196,3604996,0,1511581126
1004196,4006622,0,1511581190
1004196,3463297,0,1511581199
1004196,1893426,0,1511581297
1004196,121850,2,1511581440
1004196,1186519,0,1511598317
1004196,507150,0,1511598330
1004196,507150,0,1511598418
1004196,3327797,0,1511607617
1004196,1070460,0,1511607672
1004196,3150837,0,1511608345
1004196,1201325,0,1511608354
1004196,1126783,0,1511621135
1004196,587271,0,1511621295
1004196,4553876,0,1511663650
1004196,4553876,0,1511663697
1004196,4553876,0,1511663709
1004196,4704703,0,1511663766
1004196,121850,0,1511663778
1004196,2353750,0,1511666915
1004196,2484493,0,1511667319
1004196,121850,0,1511677856
1004196,3728636,0,1511677922
1004196,121850,0,1511678335
1004196,587271,0,1511678349
1004196,254445,0,1511678827
1004196,3085167,0,1511686345
1004196,4083951,0,1511686357
1004196,448768,0,1511686480
1004196,295168,0,1511686514
1004196,169761,0,1511686660
1004196,2151099,0,1511697734
1004196,2212707,0,1511698287
1004196,4837204,0,1511698328
1004196,1474385,0,1511698371
1004196,11203,0,1511698455
1004196,1741239,0,1511699858
1004196,1741239,0,1511699922
1004196,846638,0,1511710066
1004196,3150837,0,1511710114
1004196,507150,0,1511710152
1004196,3506950,0,1511716252
1004196,1474385,0,1511717018
1004196,1474385,0,1511717056
1004196,121850,0,1511717079
1004196,3506950,0,1511750701
1004196,54601,0,1511763122
1004196,2986996,0,1511763159
1004196,2065031,0,1511763229
